LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed Level,Unemployed Rate
CN1000100000000,10,1,"Kent County, DE",2015,"76,595","72,470","4,125",5.4
CN1000300000000,10,3,"New Castle County, DE",2015,"292,479","278,738","13,741",4.7
CN1000500000000,10,5,"Sussex County, DE",2015,"98,037","93,196","4,841",4.9
CN1100100000000,11,1,District of Columbia,2015,"388,057","361,324","26,733",6.9
CN1200100000000,12,1,"Alachua County, FL",2015,"129,509","123,529","5,980",4.6
CN1200300000000,12,3,"Baker County, FL",2015,"11,174","10,549",625,5.6
CN1200500000000,12,5,"Bay County, FL",2015,"87,546","82,751","4,795",5.5
CN1200700000000,12,7,"Bradford County, FL",2015,"10,746","10,226",520,4.8
CN1200900000000,12,9,"Brevard County, FL",2015,"256,470","241,082","15,388",6
CN1201100000000,12,11,"Broward County, FL",2015,"988,228","937,544","50,684",5.1
CN1201300000000,12,13,"Calhoun County, FL",2015,"4,942","4,639",303,6.1
CN1201500000000,12,15,"Charlotte County, FL",2015,"67,666","63,599","4,067",6
CN1201700000000,12,17,"Citrus County, FL",2015,"47,816","44,217","3,599",7.5
CN1201900000000,12,19,"Clay County, FL",2015,"98,464","93,493","4,971",5
CN1202100000000,12,21,"Collier County, FL",2015,"163,708","155,094","8,614",5.3
CN1202300000000,12,23,"Columbia County, FL",2015,"28,978","27,383","1,595",5.5
CN1202700000000,12,27,"DeSoto County, FL",2015,"13,379","12,601",778,5.8
CN1202900000000,12,29,"Dixie County, FL",2015,"5,587","5,239",348,6.2
CN1203100000000,12,31,"Duval County, FL",2015,"460,613","433,842","26,771",5.8
CN1203300000000,12,33,"Escambia County, FL",2015,"138,136","130,409","7,727",5.6
CN1203500000000,12,35,"Flagler County, FL",2015,"43,676","40,928","2,748",6.3
CN1203700000000,12,37,"Franklin County, FL",2015,"4,773","4,548",225,4.7
CN1203900000000,12,39,"Gadsden County, FL",2015,"18,212","16,900","1,312",7.2
CN1204100000000,12,41,"Gilchrist County, FL",2015,"6,499","6,131",368,5.7
CN1204300000000,12,43,"Glades County, FL",2015,"4,711","4,374",337,7.2
CN1204500000000,12,45,"Gulf County, FL",2015,"5,995","5,680",315,5.3
CN1204700000000,12,47,"Hamilton County, FL",2015,"4,522","4,228",294,6.5
CN1204900000000,12,49,"Hardee County, FL",2015,"10,091","9,386",705,7
CN1205100000000,12,51,"Hendry County, FL",2015,"15,099","13,491","1,608",10.6
CN1205300000000,12,53,"Hernando County, FL",2015,"66,100","61,502","4,598",7
CN1205500000000,12,55,"Highlands County, FL",2015,"35,344","32,691","2,653",7.5
CN1205700000000,12,57,"Hillsborough County, FL",2015,"689,381","654,510","34,871",5.1
CN1205900000000,12,59,"Holmes County, FL",2015,"6,692","6,280",412,6.2
CN1206100000000,12,61,"Indian River County, FL",2015,"61,223","57,023","4,200",6.9
CN1206300000000,12,63,"Jackson County, FL",2015,"17,313","16,291","1,022",5.9
CN1206500000000,12,65,"Jefferson County, FL",2015,"5,375","5,054",321,6
CN1206700000000,12,67,"Lafayette County, FL",2015,"3,204","3,057",147,4.6
CN1206900000000,12,69,"Lake County, FL",2015,"140,801","133,031","7,770",5.5
CN1207100000000,12,71,"Lee County, FL",2015,"319,381","302,883","16,498",5.2
CN1207300000000,12,73,"Leon County, FL",2015,"147,573","140,142","7,431",5
CN1207500000000,12,75,"Levy County, FL",2015,"16,448","15,496",952,5.8
CN1207700000000,12,77,"Liberty County, FL",2015,"2,638","2,483",155,5.9
CN1207900000000,12,79,"Madison County, FL",2015,"7,476","7,016",460,6.2
CN1208100000000,12,81,"Manatee County, FL",2015,"164,899","156,532","8,367",5.1
CN1208300000000,12,83,"Marion County, FL",2015,"130,198","121,727","8,471",6.5
CN1208500000000,12,85,"Martin County, FL",2015,"69,503","65,768","3,735",5.4
CN1208600000000,12,86,"Miami-Dade County, FL",2015,"1,317,053","1,239,626","77,427",5.9
CN1208700000000,12,87,"Monroe County, FL",2015,"45,783","44,186","1,597",3.5
CN1208900000000,12,89,"Nassau County, FL",2015,"36,565","34,682","1,883",5.1
CN1209100000000,12,91,"Okaloosa County, FL",2015,"91,741","87,579","4,162",4.5
CN1209300000000,12,93,"Okeechobee County, FL",2015,"17,249","16,162","1,087",6.3
CN1209500000000,12,95,"Orange County, FL",2015,"686,092","651,611","34,481",5
CN1209700000000,12,97,"Osceola County, FL",2015,"157,274","148,194","9,080",5.8
CN1209900000000,12,99,"Palm Beach County, FL",2015,"690,937","655,590","35,347",5.1
CN1210100000000,12,101,"Pasco County, FL",2015,"215,394","202,727","12,667",5.9
CN1210300000000,12,103,"Pinellas County, FL",2015,"470,699","447,351","23,348",5
CN1210500000000,12,105,"Polk County, FL",2015,"279,976","262,248","17,728",6.3
CN1210700000000,12,107,"Putnam County, FL",2015,"27,267","25,183","2,084",7.6
CN1210900000000,12,109,"St. Johns County, FL",2015,"113,384","108,908","4,476",3.9
CN1211100000000,12,111,"St. Lucie County, FL",2015,"131,310","122,938","8,372",6.4
CN1211300000000,12,113,"Santa Rosa County, FL",2015,"73,970","70,388","3,582",4.8
CN1211500000000,12,115,"Sarasota County, FL",2015,"177,827","168,802","9,025",5.1
CN1211700000000,12,117,"Seminole County, FL",2015,"236,649","224,989","11,660",4.9
CN1211900000000,12,119,"Sumter County, FL",2015,"28,635","26,430","2,205",7.7
CN1212100000000,12,121,"Suwannee County, FL",2015,"17,937","16,957",980,5.5
CN1212300000000,12,123,"Taylor County, FL",2015,"8,981","8,377",604,6.7
CN1212500000000,12,125,"Union County, FL",2015,"4,736","4,505",231,4.9
CN1212700000000,12,127,"Volusia County, FL",2015,"238,676","224,701","13,975",5.9
CN1212900000000,12,129,"Wakulla County, FL",2015,"13,960","13,308",652,4.7
CN1213100000000,12,131,"Walton County, FL",2015,"27,844","26,534","1,310",4.7
CN1213300000000,12,133,"Washington County, FL",2015,"9,610","9,038",572,6
CN1300100000000,13,1,"Appling County, GA",2015,"8,673","8,040",633,7.3
CN1300300000000,13,3,"Atkinson County, GA",2015,"3,866","3,644",222,5.7
CN1300500000000,13,5,"Bacon County, GA",2015,"4,896","4,615",281,5.7
CN1300700000000,13,7,"Baker County, GA",2015,"1,124","1,042",82,7.3
CN1300900000000,13,9,"Baldwin County, GA",2015,"17,750","16,391","1,359",7.7
CN1301100000000,13,11,"Banks County, GA",2015,"8,222","7,764",458,5.6
CN1301300000000,13,13,"Barrow County, GA",2015,"36,122","34,224","1,898",5.3
CN1301500000000,13,15,"Bartow County, GA",2015,"46,858","44,103","2,755",5.9
CN1301700000000,13,17,"Ben Hill County, GA",2015,"5,477","4,984",493,9
CN1301900000000,13,19,"Berrien County, GA",2015,"7,045","6,540",505,7.2
CN1302100000000,13,21,"Bibb County, GA",2015,"67,932","63,413","4,519",6.7
CN1302300000000,13,23,"Bleckley County, GA",2015,"4,372","3,999",373,8.5
CN1302500000000,13,25,"Brantley County, GA",2015,"6,905","6,391",514,7.4
CN1302700000000,13,27,"Brooks County, GA",2015,"6,886","6,467",419,6.1
CN1302900000000,13,29,"Bryan County, GA",2015,"16,149","15,301",848,5.3
CN1303100000000,13,31,"Bulloch County, GA",2015,"34,740","32,636","2,104",6.1
CN1303300000000,13,33,"Burke County, GA",2015,"9,131","8,390",741,8.1
CN1303500000000,13,35,"Butts County, GA",2015,"10,126","9,454",672,6.6
CN1303700000000,13,37,"Calhoun County, GA",2015,"2,129","1,997",132,6.2
CN1303900000000,13,39,"Camden County, GA",2015,"22,305","21,068","1,237",5.5
CN1304300000000,13,43,"Candler County, GA",2015,"4,967","4,685",282,5.7
CN1304500000000,13,45,"Carroll County, GA",2015,"51,792","48,314","3,478",6.7
CN1304700000000,13,47,"Catoosa County, GA",2015,"31,376","29,738","1,638",5.2
CN1304900000000,13,49,"Charlton County, GA",2015,"4,768","4,463",305,6.4
CN1305100000000,13,51,"Chatham County, GA",2015,"133,266","125,482","7,784",5.8
CN1305300000000,13,53,"Chattahoochee County, GA",2015,"2,110","1,925",185,8.8
CN1305500000000,13,55,"Chattooga County, GA",2015,"10,553","9,902",651,6.2
CN1305700000000,13,57,"Cherokee County, GA",2015,"120,360","114,736","5,624",4.7
CN1305900000000,13,59,"Clarke County, GA",2015,"57,140","53,664","3,476",6.1
CN1306100000000,13,61,"Clay County, GA",2015,859,758,101,11.8
CN1306300000000,13,63,"Clayton County, GA",2015,"126,392","116,765","9,627",7.6
CN1306500000000,13,65,"Clinch County, GA",2015,"2,774","2,579",195,7
CN1306700000000,13,67,"Cobb County, GA",2015,"398,319","378,139","20,180",5.1
CN1306900000000,13,69,"Coffee County, GA",2015,"17,291","16,129","1,162",6.7
CN1307100000000,13,71,"Colquitt County, GA",2015,"20,053","18,773","1,280",6.4
CN1307300000000,13,73,"Columbia County, GA",2015,"68,650","65,209","3,441",5
CN1307500000000,13,75,"Cook County, GA",2015,"7,287","6,801",486,6.7
CN1307700000000,13,77,"Coweta County, GA",2015,"67,859","64,257","3,602",5.3
CN1307900000000,13,79,"Crawford County, GA",2015,"5,576","5,225",351,6.3
CN1308100000000,13,81,"Crisp County, GA",2015,"9,426","8,781",645,6.8
CN1308300000000,13,83,"Dade County, GA",2015,"7,853","7,423",430,5.5
CN1308500000000,13,85,"Dawson County, GA",2015,"10,945","10,387",558,5.1
CN1308700000000,13,87,"Decatur County, GA",2015,"11,394","10,620",774,6.8
CN1308900000000,13,89,"DeKalb County, GA",2015,"373,115","350,620","22,495",6
CN1309100000000,13,91,"Dodge County, GA",2015,"6,957","6,374",583,8.4
CN1309300000000,13,93,"Dooly County, GA",2015,"4,759","4,400",359,7.5
CN1309500000000,13,95,"Dougherty County, GA",2015,"37,879","34,958","2,921",7.7
CN1309700000000,13,97,"Douglas County, GA",2015,"68,340","64,014","4,326",6.3
CN1309900000000,13,99,"Early County, GA",2015,"4,358","4,056",302,6.9
CN1310100000000,13,101,"Echols County, GA",2015,"1,866","1,779",87,4.7
CN1310300000000,13,103,"Effingham County, GA",2015,"27,172","25,783","1,389",5.1
CN1310500000000,13,105,"Elbert County, GA",2015,"7,613","7,048",565,7.4
CN1310700000000,13,107,"Emanuel County, GA",2015,"8,317","7,590",727,8.7
CN1310900000000,13,109,"Evans County, GA",2015,"4,663","4,403",260,5.6
CN1311100000000,13,111,"Fannin County, GA",2015,"10,115","9,489",626,6.2
CN1311300000000,13,113,"Fayette County, GA",2015,"54,164","51,358","2,806",5.2
CN1311500000000,13,115,"Floyd County, GA",2015,"42,982","40,115","2,867",6.7
CN1311700000000,13,117,"Forsyth County, GA",2015,"104,421","99,689","4,732",4.5
CN1311900000000,13,119,"Franklin County, GA",2015,"9,287","8,704",583,6.3
CN1312100000000,13,121,"Fulton County, GA",2015,"514,749","483,972","30,777",6
CN1312300000000,13,123,"Gilmer County, GA",2015,"11,723","11,016",707,6
CN1312500000000,13,125,"Glascock County, GA",2015,"1,234","1,152",82,6.6
CN1312700000000,13,127,"Glynn County, GA",2015,"37,695","35,408","2,287",6.1
CN1312900000000,13,129,"Gordon County, GA",2015,"26,154","24,611","1,543",5.9
CN1313100000000,13,131,"Grady County, GA",2015,"10,422","9,796",626,6
CN1313300000000,13,133,"Greene County, GA",2015,"6,827","6,376",451,6.6
CN1313500000000,13,135,"Gwinnett County, GA",2015,"452,452","429,027","23,425",5.2
CN1313700000000,13,137,"Habersham County, GA",2015,"18,818","17,743","1,075",5.7
CN1313900000000,13,139,"Hall County, GA",2015,"92,791","88,284","4,507",4.9
CN1314100000000,13,141,"Hancock County, GA",2015,"2,488","2,244",244,9.8
CN1314300000000,13,143,"Haralson County, GA",2015,"11,870","11,094",776,6.5
CN1314500000000,13,145,"Harris County, GA",2015,"15,700","14,878",822,5.2
CN1314700000000,13,147,"Hart County, GA",2015,"10,402","9,758",644,6.2
CN1314900000000,13,149,"Heard County, GA",2015,"4,913","4,597",316,6.4
CN1315100000000,13,151,"Henry County, GA",2015,"105,040","98,573","6,467",6.2
CN1315300000000,13,153,"Houston County, GA",2015,"65,689","61,864","3,825",5.8
CN1315500000000,13,155,"Irwin County, GA",2015,"3,134","2,872",262,8.4
CN1315700000000,13,157,"Jackson County, GA",2015,"30,748","29,261","1,487",4.8
CN1315900000000,13,159,"Jasper County, GA",2015,"6,441","6,086",355,5.5
CN1316100000000,13,161,"Jeff Davis County, GA",2015,"6,343","5,921",422,6.7
CN1316300000000,13,163,"Jefferson County, GA",2015,"6,367","5,792",575,9
CN1316500000000,13,165,"Jenkins County, GA",2015,"3,104","2,846",258,8.3
CN1316700000000,13,167,"Johnson County, GA",2015,"3,872","3,601",271,7
CN1316900000000,13,169,"Jones County, GA",2015,"13,477","12,734",743,5.5
CN1317100000000,13,171,"Lamar County, GA",2015,"7,682","7,092",590,7.7
CN1317300000000,13,173,"Lanier County, GA",2015,"3,782","3,530",252,6.7
CN1317500000000,13,175,"Laurens County, GA",2015,"18,642","17,235","1,407",7.5
CN1317700000000,13,177,"Lee County, GA",2015,"14,130","13,379",751,5.3
CN1317900000000,13,179,"Liberty County, GA",2015,"24,973","23,396","1,577",6.3
CN1318100000000,13,181,"Lincoln County, GA",2015,"3,365","3,138",227,6.7
CN1318300000000,13,183,"Long County, GA",2015,"7,086","6,670",416,5.9
CN1318500000000,13,185,"Lowndes County, GA",2015,"50,366","47,392","2,974",5.9
CN1318700000000,13,187,"Lumpkin County, GA",2015,"15,321","14,494",827,5.4
CN1318900000000,13,189,"McDuffie County, GA",2015,"8,786","8,055",731,8.3
CN1319100000000,13,191,"McIntosh County, GA",2015,"5,820","5,442",378,6.5
CN1319300000000,13,193,"Macon County, GA",2015,"4,617","4,193",424,9.2
CN1319500000000,13,195,"Madison County, GA",2015,"12,626","11,926",700,5.5
CN1319700000000,13,197,"Marion County, GA",2015,"3,445","3,155",290,8.4
CN1319900000000,13,199,"Meriwether County, GA",2015,"8,672","7,977",695,8
CN1320100000000,13,201,"Miller County, GA",2015,"2,671","2,526",145,5.4
CN1320500000000,13,205,"Mitchell County, GA",2015,"8,717","8,131",586,6.7
CN1320700000000,13,207,"Monroe County, GA",2015,"12,670","11,934",736,5.8
CN1320900000000,13,209,"Montgomery County, GA",2015,"3,712","3,390",322,8.7
CN1321100000000,13,211,"Morgan County, GA",2015,"8,422","7,960",462,5.5
CN1321300000000,13,213,"Murray County, GA",2015,"16,070","14,887","1,183",7.4
CN1321500000000,13,215,"Muscogee County, GA",2015,"78,898","73,014","5,884",7.5
CN1321700000000,13,217,"Newton County, GA",2015,"48,436","45,165","3,271",6.8
CN1321900000000,13,219,"Oconee County, GA",2015,"17,592","16,814",778,4.4
CN1322100000000,13,221,"Oglethorpe County, GA",2015,"6,728","6,355",373,5.5
CN1322300000000,13,223,"Paulding County, GA",2015,"76,339","72,370","3,969",5.2
CN1322500000000,13,225,"Peach County, GA",2015,"11,288","10,394",894,7.9
CN1322700000000,13,227,"Pickens County, GA",2015,"13,876","13,138",738,5.3
CN1322900000000,13,229,"Pierce County, GA",2015,"8,046","7,544",502,6.2
CN1323100000000,13,231,"Pike County, GA",2015,"8,229","7,758",471,5.7
CN1323300000000,13,233,"Polk County, GA",2015,"18,151","16,949","1,202",6.6
CN1323500000000,13,235,"Pulaski County, GA",2015,"4,013","3,749",264,6.6
CN1323700000000,13,237,"Putnam County, GA",2015,"7,802","7,172",630,8.1
CN1323900000000,13,239,"Quitman County, GA",2015,817,761,56,6.9
CN1324100000000,13,241,"Rabun County, GA",2015,"6,504","6,068",436,6.7
CN1324300000000,13,243,"Randolph County, GA",2015,"2,426","2,205",221,9.1
CN1324500000000,13,245,"Richmond County, GA",2015,"84,282","78,051","6,231",7.4
CN1324700000000,13,247,"Rockdale County, GA",2015,"42,272","39,516","2,756",6.5
CN1324900000000,13,249,"Schley County, GA",2015,"2,110","1,970",140,6.6
CN1325100000000,13,251,"Screven County, GA",2015,"5,041","4,622",419,8.3
CN1325300000000,13,253,"Seminole County, GA",2015,"3,090","2,840",250,8.1
CN1325500000000,13,255,"Spalding County, GA",2015,"27,114","24,934","2,180",8
CN1325700000000,13,257,"Stephens County, GA",2015,"10,862","10,153",709,6.5
CN1325900000000,13,259,"Stewart County, GA",2015,"2,114","1,968",146,6.9
CN1326100000000,13,261,"Sumter County, GA",2015,"12,832","11,766","1,066",8.3
CN1326300000000,13,263,"Talbot County, GA",2015,"2,696","2,488",208,7.7
CN1326500000000,13,265,"Taliaferro County, GA",2015,593,547,46,7.8
CN1326700000000,13,267,"Tattnall County, GA",2015,"9,277","8,705",572,6.2
CN1326900000000,13,269,"Taylor County, GA",2015,"2,773","2,519",254,9.2
CN1327100000000,13,271,"Telfair County, GA",2015,"4,825","4,405",420,8.7
CN1327300000000,13,273,"Terrell County, GA",2015,"3,632","3,361",271,7.5
CN1327500000000,13,275,"Thomas County, GA",2015,"16,815","15,600","1,215",7.2
CN1327700000000,13,277,"Tift County, GA",2015,"18,347","17,227","1,120",6.1
CN1327900000000,13,279,"Toombs County, GA",2015,"11,864","10,829","1,035",8.7
CN1328100000000,13,281,"Towns County, GA",2015,"3,915","3,607",308,7.9
CN1328300000000,13,283,"Treutlen County, GA",2015,"2,701","2,472",229,8.5
CN1328500000000,13,285,"Troup County, GA",2015,"35,599","33,437","2,162",6.1
CN1328700000000,13,287,"Turner County, GA",2015,"3,192","2,976",216,6.8
CN1328900000000,13,289,"Twiggs County, GA",2015,"2,965","2,695",270,9.1
CN1329100000000,13,291,"Union County, GA",2015,"9,832","9,307",525,5.3
CN1329300000000,13,293,"Upson County, GA",2015,"11,130","10,324",806,7.2
CN1329500000000,13,295,"Walker County, GA",2015,"29,400","27,646","1,754",6
CN1329700000000,13,297,"Walton County, GA",2015,"41,677","39,424","2,253",5.4
CN1329900000000,13,299,"Ware County, GA",2015,"14,488","13,546",942,6.5
CN1330100000000,13,301,"Warren County, GA",2015,"2,640","2,434",206,7.8
CN1330300000000,13,303,"Washington County, GA",2015,"7,198","6,695",503,7
CN1330500000000,13,305,"Wayne County, GA",2015,"11,568","10,731",837,7.2
CN1330700000000,13,307,"Webster County, GA",2015,968,877,91,9.4
CN1330900000000,13,309,"Wheeler County, GA",2015,"1,694","1,510",184,10.9
CN1331100000000,13,311,"White County, GA",2015,"13,785","13,071",714,5.2
CN1331300000000,13,313,"Whitfield County, GA",2015,"45,601","42,690","2,911",6.4
CN1331500000000,13,315,"Wilcox County, GA",2015,"2,743","2,528",215,7.8
CN1331700000000,13,317,"Wilkes County, GA",2015,"3,890","3,609",281,7.2
CN1331900000000,13,319,"Wilkinson County, GA",2015,"3,603","3,340",263,7.3
CN1332100000000,13,321,"Worth County, GA",2015,"8,845","8,272",573,6.5
CN1500100000000,15,1,"Hawaii County, HI",2015,"88,719","84,812","3,907",4.4
CN1500300000000,15,3,"Honolulu County/city, HI",2015,"467,705","452,091","15,614",3.3
CN1500700000000,15,7,"Kauai County, HI",2015,"35,153","33,738","1,415",4
CN1500900000000,15,9,"Maui County, HI",2015,"83,930","80,819","3,111",3.7
CN1600100000000,16,1,"Ada County, ID",2015,"217,052","209,058","7,994",3.7
CN1600300000000,16,3,"Adams County, ID",2015,"1,715","1,583",132,7.7
CN1600500000000,16,5,"Bannock County, ID",2015,"41,861","40,167","1,694",4
CN1600700000000,16,7,"Bear Lake County, ID",2015,"2,828","2,700",128,4.5
CN1600900000000,16,9,"Benewah County, ID",2015,"4,035","3,767",268,6.6
CN1601100000000,16,11,"Bingham County, ID",2015,"22,039","21,126",913,4.1
CN1601300000000,16,13,"Blaine County, ID",2015,"11,815","11,391",424,3.6
CN1601500000000,16,15,"Boise County, ID",2015,"3,050","2,855",195,6.4
CN1601700000000,16,17,"Bonner County, ID",2015,"18,525","17,405","1,120",6
CN1601900000000,16,19,"Bonneville County, ID",2015,"50,961","49,163","1,798",3.5
CN1602100000000,16,21,"Boundary County, ID",2015,"5,088","4,805",283,5.6
CN1602300000000,16,23,"Butte County, ID",2015,"1,276","1,218",58,4.5
CN1602500000000,16,25,"Camas County, ID",2015,648,625,23,3.5
CN1602700000000,16,27,"Canyon County, ID",2015,"90,939","86,342","4,597",5.1
CN1602900000000,16,29,"Caribou County, ID",2015,"3,762","3,606",156,4.1
CN1603100000000,16,31,"Cassia County, ID",2015,"11,452","11,064",388,3.4
CN1603300000000,16,33,"Clark County, ID",2015,395,380,15,3.8
CN1603500000000,16,35,"Clearwater County, ID",2015,"3,085","2,834",251,8.1
CN1603700000000,16,37,"Custer County, ID",2015,"2,129","1,986",143,6.7
CN1603900000000,16,39,"Elmore County, ID",2015,"10,734","10,222",512,4.8
CN1604100000000,16,41,"Franklin County, ID",2015,"6,447","6,243",204,3.2
CN1604300000000,16,43,"Fremont County, ID",2015,"7,170","6,907",263,3.7
CN1604500000000,16,45,"Gem County, ID",2015,"7,530","7,128",402,5.3
CN1604700000000,16,47,"Gooding County, ID",2015,"7,995","7,715",280,3.5
CN1604900000000,16,49,"Idaho County, ID",2015,"6,396","5,993",403,6.3
CN1605100000000,16,51,"Jefferson County, ID",2015,"12,459","12,028",431,3.5
CN1605300000000,16,53,"Jerome County, ID",2015,"11,458","11,079",379,3.3
CN1605500000000,16,55,"Kootenai County, ID",2015,"71,550","67,880","3,670",5.1
CN1605700000000,16,57,"Latah County, ID",2015,"19,460","18,779",681,3.5
CN1605900000000,16,59,"Lemhi County, ID",2015,"3,376","3,137",239,7.1
CN1606100000000,16,61,"Lewis County, ID",2015,"1,590","1,498",92,5.8
CN1606300000000,16,63,"Lincoln County, ID",2015,"2,639","2,518",121,4.6
CN1606500000000,16,65,"Madison County, ID",2015,"19,755","19,217",538,2.7
CN1606700000000,16,67,"Minidoka County, ID",2015,"10,677","10,280",397,3.7
CN1606900000000,16,69,"Nez Perce County, ID",2015,"20,605","19,831",774,3.8
CN1607100000000,16,71,"Oneida County, ID",2015,"2,124","2,048",76,3.6
CN1607300000000,16,73,"Owyhee County, ID",2015,"5,211","4,958",253,4.9
CN1607500000000,16,75,"Payette County, ID",2015,"11,092","10,535",557,5
CN1607700000000,16,77,"Power County, ID",2015,"3,874","3,691",183,4.7
CN1607900000000,16,79,"Shoshone County, ID",2015,"5,126","4,722",404,7.9
CN1608100000000,16,81,"Teton County, ID",2015,"5,819","5,616",203,3.5
CN1608300000000,16,83,"Twin Falls County, ID",2015,"39,586","38,126","1,460",3.7
CN1608500000000,16,85,"Valley County, ID",2015,"4,790","4,492",298,6.2
CN1608700000000,16,87,"Washington County, ID",2015,"4,564","4,295",269,5.9
CN1700100000000,17,1,"Adams County, IL",2015,"32,515","30,895","1,620",5
CN1700300000000,17,3,"Alexander County, IL",2015,"2,291","2,081",210,9.2
CN1700500000000,17,5,"Bond County, IL",2015,"7,779","7,366",413,5.3
CN1700700000000,17,7,"Boone County, IL",2015,"26,333","24,616","1,717",6.5
CN1700900000000,17,9,"Brown County, IL",2015,"2,777","2,678",99,3.6
CN1701100000000,17,11,"Bureau County, IL",2015,"17,105","16,005","1,100",6.4
CN1701300000000,17,13,"Calhoun County, IL",2015,"2,341","2,183",158,6.7
